LinearRegression,244612233,https://api.github.com/repos/KaveriKR/LinearRegression
fifa-player-analysis-modeling,261911745,https://api.github.com/repos/akshitvjain/fifa-player-analysis-modeling
Nai-ve-Bees-Image-Loading-and-Processing,218214735,https://api.github.com/repos/DarigaSmagulova/Nai-ve-Bees-Image-Loading-and-Processing
Machine-Learning,87450538,https://api.github.com/repos/fzachariah/Machine-Learning
Facial-Keypoints-Detection-using-Multi-Layer-Perceptron-with-Kaggle-Dataset-in-Julia,187427944,https://api.github.com/repos/crhota/Facial-Keypoints-Detection-using-Multi-Layer-Perceptron-with-Kaggle-Dataset-in-Julia
Online_Shoppers_Pattern_Analysis,226707441,https://api.github.com/repos/uniquevineet/Online_Shoppers_Pattern_Analysis
travel-rec-automation,271639550,https://api.github.com/repos/arishty/travel-rec-automation
machine-Learning,96131592,https://api.github.com/repos/biswajit0525/machine-Learning
SupervisedLearning,71000726,https://api.github.com/repos/rainer85ah/SupervisedLearning
advanced-ai,125550326,https://api.github.com/repos/Wasencroll/advanced-ai
Arvato-Project,196652146,https://api.github.com/repos/karolrives/Arvato-Project
hams_ml,190192685,https://api.github.com/repos/abhiglobalistic/hams_ml
RGTM,219204170,https://api.github.com/repos/sujeongcha/RGTM
Facebook-Livestream,266333012,https://api.github.com/repos/iPablo26/Facebook-Livestream
Supervised-learning-models,286415419,https://api.github.com/repos/RhuthuHegde/Supervised-learning-models
clueless_closet,207326292,https://api.github.com/repos/LauraBresson/clueless_closet
nn_multi_lang,54839445,https://api.github.com/repos/elbosso/nn_multi_lang
Finding_Donors,137802273,https://api.github.com/repos/yizhiyin86/Finding_Donors
Supervised-learning---Finding-donors-for-charityML,144510444,https://api.github.com/repos/rpranesh21/Supervised-learning---Finding-donors-for-charityML
Finding-Donors-for-Charity,144222904,https://api.github.com/repos/jbp261/Finding-Donors-for-Charity
Machine_Learning_Coursera,194140594,https://api.github.com/repos/jvirdi2/Machine_Learning_Coursera
Classifying-silhouettes-of-vehicles,217579908,https://api.github.com/repos/LaxmiChaudhary/Classifying-silhouettes-of-vehicles
Iris-Classification,229580997,https://api.github.com/repos/dakshtrehan/Iris-Classification
Data-Science-Projects,200232834,https://api.github.com/repos/yashshah4/Data-Science-Projects
IntrotoML-Udacity,95191818,https://api.github.com/repos/jainds/IntrotoML-Udacity
UdacityMLNDProject2FindingDonors,113956165,https://api.github.com/repos/fileung/UdacityMLNDProject2FindingDonors
Capstone1-FIFA-data,152122086,https://api.github.com/repos/kayne10/Capstone1-FIFA-data
Breast-Cancer-Detection,140950624,https://api.github.com/repos/abd1007/Breast-Cancer-Detection
Step-Detection-using-Machine-Learning,181378884,https://api.github.com/repos/Hameem1/Step-Detection-using-Machine-Learning
Machine_Learning_Course,198028498,https://api.github.com/repos/syamkakarla98/Machine_Learning_Course
KNN,245780805,https://api.github.com/repos/Anandu-Sanu/KNN
machine_learning,259479786,https://api.github.com/repos/gillespilon/machine_learning
data-science-portfolio,276807142,https://api.github.com/repos/Mohanish31/data-science-portfolio
MachineLearningWorkflow,103864576,https://api.github.com/repos/popovicidaniela/MachineLearningWorkflow
python_data_science,131075811,https://api.github.com/repos/alfredhung/python_data_science
Classifying_Pastas,124289259,https://api.github.com/repos/mmd52/Classifying_Pastas
Tennessee-Eastman,186287574,https://api.github.com/repos/NVD919/Tennessee-Eastman
MachineLearning,186399674,https://api.github.com/repos/JoelVinayKumar/MachineLearning
Rapid-J,171341423,https://api.github.com/repos/BernLeWal/Rapid-J
finding_donors,183503380,https://api.github.com/repos/MikeHatchi/finding_donors
data-science-r,246288479,https://api.github.com/repos/jaydipkumar/data-science-r
Diabetes-Prediction,203840802,https://api.github.com/repos/leviosa19/Diabetes-Prediction
CharityML,226345139,https://api.github.com/repos/nirupamaprv/CharityML
Finding-Donors-for-Charity-ML,142685657,https://api.github.com/repos/en-ashay/Finding-Donors-for-Charity-ML
MachineLearning_HEP_ALICEdataCERN,166430629,https://api.github.com/repos/virajthakkar/MachineLearning_HEP_ALICEdataCERN
song-popularity-spotify,276979244,https://api.github.com/repos/adil-w/song-popularity-spotify
Spotify-Song-Recommender,120012805,https://api.github.com/repos/JohanWindahl/Spotify-Song-Recommender
Machine_Learning_Tutorials,293306749,https://api.github.com/repos/prabhat-123/Machine_Learning_Tutorials
Fault-Diagnosis,216546824,https://api.github.com/repos/gencinci/Fault-Diagnosis
SuperResolution,152782863,https://api.github.com/repos/Shrini97/SuperResolution
Cancer-prediction-using-mammogram-data-,198501246,https://api.github.com/repos/mmaithani/Cancer-prediction-using-mammogram-data-
CSE574-Projects,239372162,https://api.github.com/repos/simplydeeep/CSE574-Projects
supervised-learning-algorithms,103127654,https://api.github.com/repos/vijeth-aradhya/supervised-learning-algorithms
Vehicle_Detection_and_Tracking,97979671,https://api.github.com/repos/jinglebot/Vehicle_Detection_and_Tracking
Logistic-Regression,92244143,https://api.github.com/repos/ambarmodi/Logistic-Regression
L_layer_deep_neural_network,157121029,https://api.github.com/repos/kiranchhatre/L_layer_deep_neural_network
AI-GeneticAlgorithm-PI,123661026,https://api.github.com/repos/AdanMora/AI-GeneticAlgorithm-PI
permanent-residency,181963487,https://api.github.com/repos/laurenlhoward14/permanent-residency
ML-Adhoc,192556022,https://api.github.com/repos/Abhinaay/ML-Adhoc
Optical_flow_estimation,171479446,https://api.github.com/repos/Joe-Withers/Optical_flow_estimation
titanic_survival,177549625,https://api.github.com/repos/MikeHatchi/titanic_survival
predicting-rain,246906844,https://api.github.com/repos/gabrielleberanger/predicting-rain
Credit-Risk,269250286,https://api.github.com/repos/mcarter-00/Credit-Risk
disaster-response-pipelines,219137962,https://api.github.com/repos/JMarcan/disaster-response-pipelines
dining-predictions,239002806,https://api.github.com/repos/rkej/dining-predictions
random-forest,238515103,https://api.github.com/repos/albert-espin/random-forest
Supervised-ML,100306612,https://api.github.com/repos/jillm5/Supervised-ML
Machine-Learning-from-scratch,111451751,https://api.github.com/repos/sidharththapar/Machine-Learning-from-scratch
keras-Databases,133775043,https://api.github.com/repos/A-yush/keras-Databases
AI-Multilayer-Perceptron-PII,129428786,https://api.github.com/repos/AdanMora/AI-Multilayer-Perceptron-PII
Market-Basket-Analysis-On-Retail-store-in-R,178589007,https://api.github.com/repos/devdatta95/Market-Basket-Analysis-On-Retail-store-in-R
Finding-Donors,168277848,https://api.github.com/repos/karolrives/Finding-Donors
finding-donors-charity,166071222,https://api.github.com/repos/maazh/finding-donors-charity
Sentiment-Analysis-on-Movie-Review-Data,189454882,https://api.github.com/repos/riyadatik/Sentiment-Analysis-on-Movie-Review-Data
Multi-Linear-Regression,245786143,https://api.github.com/repos/Anandu-Sanu/Multi-Linear-Regression
Predicting_soccer_results,273792643,https://api.github.com/repos/sguadav/Predicting_soccer_results
basic-heart-disease-prediction-classifier-ml,291402856,https://api.github.com/repos/anubhabdaserrr/basic-heart-disease-prediction-classifier-ml
Early-Stage-Diabetes-UCI-ML,292983949,https://api.github.com/repos/markmacwan/Early-Stage-Diabetes-UCI-ML
Credit-Card-Transaction-Fraud-Detection-using-Supervised-Machine-learning-with-an-Imbalanced-dataset,265971371,https://api.github.com/repos/mrinal1704/Credit-Card-Transaction-Fraud-Detection-using-Supervised-Machine-learning-with-an-Imbalanced-dataset
Super-Bowl-LIII-Score-Prediction,168603916,https://api.github.com/repos/shruhi/Super-Bowl-LIII-Score-Prediction
drift,276929440,https://api.github.com/repos/wehnsdaefflae/drift
DeepPiCar,180460767,https://api.github.com/repos/dctian/DeepPiCar
shifu,19008910,https://api.github.com/repos/ShifuML/shifu
NeuralDialog-ZSDG,130564051,https://api.github.com/repos/snakeztc/NeuralDialog-ZSDG
DSTC7-End-to-End-Conversation-Modeling,135356955,https://api.github.com/repos/mgalley/DSTC7-End-to-End-Conversation-Modeling
SpeakerEmbeddingLossComparison,248780101,https://api.github.com/repos/juanmc2005/SpeakerEmbeddingLossComparison
lanefollowing,169777711,https://api.github.com/repos/lgsvl/lanefollowing
flux,120480585,https://api.github.com/repos/flux-project/flux
image-search-engine,162852074,https://api.github.com/repos/lucko515/image-search-engine
ML-End-to-End,111232866,https://api.github.com/repos/avannaldas/ML-End-to-End
stackn,254164065,https://api.github.com/repos/scaleoutsystems/stackn
video-restoration,252882753,https://api.github.com/repos/mburakbozbey/video-restoration
search-book-by-cover-server,232591794,https://api.github.com/repos/lucko515/search-book-by-cover-server
ComParE2020-Breathing-End2End,237273348,https://api.github.com/repos/glam-imperial/ComParE2020-Breathing-End2End
yarx,201940674,https://api.github.com/repos/YerevaNN/yarx
Deploy-Sentiment-Analysis-LSTM,267793361,https://api.github.com/repos/phreakyphoenix/Deploy-Sentiment-Analysis-LSTM
End-to-End-Diabetes-Prediction-Application-Using-Machine-Learning,260874537,https://api.github.com/repos/ditikrushna/End-to-End-Diabetes-Prediction-Application-Using-Machine-Learning
Ceegle-search,219368515,https://api.github.com/repos/madhups1992/Ceegle-search
ML-Model-Retraining-DevOps-way,244721388,https://api.github.com/repos/kalikichandu/ML-Model-Retraining-DevOps-way
End-to-End-Behavioral-Cloning,124832766,https://api.github.com/repos/TurtleTaco/End-to-End-Behavioral-Cloning
pycrew2,250417598,https://api.github.com/repos/mburakbozbey/pycrew2
DevOps-for-ML,241687399,https://api.github.com/repos/kalikichandu/DevOps-for-ML
India_School_Insight,254568829,https://api.github.com/repos/manvendra7/India_School_Insight
Chat-Bot-Using-End-to-End-Network,264881061,https://api.github.com/repos/vaibhavmakhloga/Chat-Bot-Using-End-to-End-Network
